symbol,industry,cap,close_price,1d,2d,3d,4d,5d,6d,7d,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,1y,3y,5y
EQUITASBNK,nan,nan,58.04999923706055,2.471310985829528,4.783389238615367,4.594593219928914,4.406476313267889,4.032258119648186,3.1083481771133474,3.4759372833833275,-1.2755102206315827,15.984016227669063,54.18325865713341,55.630027947515906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
ERIS,PHARMA,MID_CAP,708.7000122070312,-1.2677592282938515,-1.6240993629265152,-1.746842617381828,-0.05640437070608494,5.720897742641501,8.388780097749601,7.167703809016535,21.331970866134988,22.814318897671527,18.521615141577165,35.11916343318041,36.748675775596965,32.88956092797702,64.96989647096834,43.201666324633855,49.795293732900426,64.67984213267677,42.55648286370633,56.44405335702493,nan,nan
ESABINDIA,INDUSTRIAL MANUFACTURING,SMALL_CAP,1888.949951171875,0.9216220788593675,4.648065154659812,4.982487629127701,5.172456213253341,5.572164380152298,6.129728745818654,5.058395504553671,4.895041090270614,3.1762017037836063,0.7741180974078906,40.06822432816615,40.73446537324976,26.281061796225657,42.02274048485843,38.964151054210134,71.6626393860281,36.65188755749251,50.843858453021376,57.47992279002108,287.1553984177553,414.45492121532385
ESCORTS,AUTOMOBILE,MID_CAP,1158.6500244140625,-0.2367831877209923,-1.4920870163552638,-1.5423201615377704,1.4535243532427486,-0.4211270859382098,-0.9362133550310117,-1.4711448170538655,-5.188005554670976,-15.97591896432461,-10.487484351018155,-17.3897555112453,-5.156959746324776,0.2162349130483305,6.020923460480328,18.91323552708652,60.14994092868011,36.13683588879897,62.844943755839154,82.24217724587137,259.22482327641995,806.9711384132944
ESTER,nan,nan,144.8000030517578,1.436079195627189,1.1526435386833502,-4.296100376003583,-5.48302484583095,-1.2278328627672865,-0.7879369102639953,2.8774444417462255,26.187366493906588,41.13060936183237,15.70115963747361,13.702398733190993,50.05988408389528,115.2841412829734,167.20647955677956,367.3025326220262,433.9425252699379,332.6381586460837,269.40238649901835,353.33235561145875,285.9052230579438,1049.6404539114621
EVEREADY,nan,nan,308.0,9.921479865043041,8.8339222614841,7.994385279485147,7.635857616484847,7.11181118941828,6.170283874484707,4.833224233160124,14.861087827918867,36.736958934517205,48.64865083802935,76.45373509885955,115.38461538461537,133.95367586737498,199.9026379282397,322.78655655622634,398.3818831753269,394.7791164658634,461.5314650287879,465.6565577307308,43.112612367016986,828.727887596119
EVERESTIND,nan,nan,370.6499938964844,1.6454134376602405,3.087194126093833,2.7015794305600784,3.562447671817421,9.17525593416329,7.96679495369204,3.044198309103944,24.191649769264828,16.082057020562903,11.860566491340643,42.94254197667765,73.52527308302538,50.15190793272806,73.83214474997385,98.80454969402116,116.05428103072408,92.53246395542483,23.592794786931837,39.1371872896768,98.63963568790501,195.31467361211452
EXCELINDUS,nan,nan,1132.050048828125,-1.1137316086814935,-3.0031640383006466,-2.3421241793793413,-2.5271202831896655,6.116422667178992,5.64602652635445,3.119875977101754,33.76463017332095,30.375453730634273,33.99420980547495,33.35493182598287,17.231918418376342,23.14931181159913,56.10176913578782,80.75204708487688,92.50915267881598,73.80721075414259,19.974552921546476,37.08941285843812,234.97562070246875,1901.0751694837652
EXIDEIND,AUTOMOBILE,MID_CAP,187.14999389648438,0.1069788454169151,-0.053407798940253666,-0.10675858047249712,1.794934829162155,3.1982286174603622,0.4292931402021873,0.29474157287200003,1.9335444852693684,-10.96574851874686,-2.4776127021929426,8.650984152361838,14.99749097651644,8.40170383814333,21.65972586477657,10.299611439770016,33.898963071584106,18.717577875530402,-1.580971529320457,-1.580971529320457,11.033335361163859,80.2103182631839
EXPLEOSOL,nan,nan,640.2999877929688,-8.561229876048733,-9.638722854385065,-8.002875317102191,-10.45381459703523,-5.274062248724917,-8.273046488058645,-10.815519617495458,9.04291118563803,31.370536686743943,17.832160291746685,35.74305092702398,23.897059387987905,25.58595275626371,129.45709220672558,190.9793132983344,289.9512787413748,154.9979977017627,116.83034685456045,132.70943194491198,17.660976272033515,214.28164639133743
FACT,nan,nan,128.3000030517578,-2.470543462261495,2.1496851993935606,-0.03895835557458759,-1.1175313666606455,-1.9487985730321642,1.5031657459987477,6.076896477030003,19.071928586318155,59.77583832601019,106.93548879315775,152.31073137013578,189.28975753318872,159.9797507978399,180.43716514045423,206.5711056861688,224.3995082850307,313.8709775863155,182.91071084593753,227.71391583969424,434.5833460489909,521.3075323092395
FAIRCHEMOR,nan,nan,881.4000244140625,1.2928805015635634,6.526468262826198,5.430624929911782,6.410725269063502,7.291542837986914,5.26064968202822,4.283011320894785,18.49163854845536,31.611170426794956,40.339151587502045,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
FCL,nan,nan,83.4000015258789,4.250001907348633,4.5768044211647725,2.457002410944863,3.4739492614963665,4.511276110836933,0.7246358116026133,-0.6551464471194332,25.69706623039024,12.550611664325167,33.86838290082442,91.72414143880209,157.8052719000778,158.60465589419817,185.6164361191727,211.1940444033621,276.5237154049792,272.7062376629379,169.91145116351018,208.18619016999725,194.94338954727354,nan
FDC,PHARMA,SMALL_CAP,354.3999938964844,4.604488390078796,4.790059463255195,5.038530025941751,6.330635126402111,5.917509692705505,4.542771060909844,5.775259456350799,24.329068259383472,20.50322561766446,7.345146281481796,7.7039984938292445,1.0406254872371703,5.743696956755913,35.5776595912349,43.59805085665302,54.6922673307803,54.83894580527098,54.70433308130944,85.45978595190286,61.615964952944736,248.84831484300744
FEDERALBNK,FINANCIAL SERVICES,MID_CAP,85.1500015258789,2.0371535527929434,0.8886255763514808,0.948432799323946,4.414467614227141,6.905210162755624,4.350494017329758,4.095352505062168,10.800264432734897,-1.844378644519993,17.125178954959704,46.0548930363453,60.812087439055794,51.78253804259651,63.75000293438251,86.5279270091755,96.42446256765479,0.7692325750046228,-9.173331705729167,-4.218222649758189,23.5598808328416,133.94413423512904
FIEMIND,nan,nan,583.25,0.37862701200419374,-0.06853840440837679,-1.0182435299109036,-2.7349326684489834,2.730074856891237,1.2850611665881977,1.8599414719087974,1.6823613711288803,1.6114982578397212,4.431512981199641,7.353214265532931,8.300067444104183,-4.524472130264385,43.38750821431162,100.65462846852719,101.23703489840085,42.37171269006114,25.470020134224225,41.30236382079559,-36.78021677260338,107.27198270327298
FILATEX,nan,nan,102.1500015258789,1.9461124122029505,-0.9214325531543477,-2.482098781977178,1.188711851325731,4.447851061741771,-0.3900551087034315,-3.541076436229898,46.66187981047555,61.24704654508852,52.12211348425863,245.1013520588572,284.74577951508945,254.07279090190085,297.47081125843295,237.68595545745094,233.8235302367425,195.65847693653856,152.84652888056203,183.75000423855252,660.0446779401287,3798.8551903726934
FINCABLES,INDUSTRIAL MANUFACTURING,SMALL_CAP,385.6000061035156,0.3382821628522208,1.0879522253710072,1.0217431940686048,4.953732310664964,4.15991177436052,3.294942060745106,7.275001532458663,2.9364655154224155,-2.305549992925365,4.754142817123105,33.564250017071664,36.44727451360046,32.31076850743135,43.41310110004584,53.733013781698446,61.104639261256665,19.48185329083481,-4.969098304050667,6.921071869414773,-4.3779562287623195,412.94224724549633
FINEORG,CHEMICALS,SMALL_CAP,3495.699951171875,-0.3619869890941147,3.688428965062767,9.042981406458036,8.22935870660417,10.60941840238214,9.0855158417707,6.234517004742436,48.396412713698844,46.6593895475591,37.04058715107422,33.63788844403241,33.58681924273677,26.560480008174324,64.58756056056194,70.4102875616706,70.68041688858415,65.10394475682304,57.89896393598241,92.3005184506407,nan,nan
FINPIPE,INDUSTRIAL MANUFACTURING,SMALL_CAP,156.64999389648438,-1.6326568938873627,1.227782808713651,3.2289910355745475,2.419089259278805,2.7887140224472415,0.8692793420465308,0.7071622135298518,16.148883790180612,17.66693318638072,20.853263229071608,26.00546515526266,55.34510073918274,53.56336694051264,70.77290762427916,70.56837994652113,92.04363673232199,44.890456221123685,40.278624762500776,37.379562880885466,101.72634935088247,442.2090889165287
FLEXITUFF,nan,nan,25.399999618530273,-2.8680688754906867,-5.9259273387767655,-2.8680688754906867,-7.636365023526278,-8.79713008754422,-7.803991571941939,-3.238096691313244,24.205372473929014,5.613307377529576,45.14285496303013,119.9134129790366,137.38317823647435,167.36841703716075,252.77778182500685,440.4255457300042,361.8181748823686,393.20386695484297,240.9396009237712,477.2727060909118,-86.8801658999178,-88.37643805074144
FLFL,nan,nan,53.650001525878906,2.28789465297274,2.190479096912202,2.3854961137408743,1.802657968095378,1.6098528429934884,1.2264179733564269,1.802657968095378,-5.0442450869399895,-37.14118045105052,-35.43922682190358,-40.68545789274176,-34.77203461899221,-61.34726199834945,-51.68842858935007,-61.80135087817076,-60.215054432629934,-83.80377312426297,-87.16660612547416,-86.9114412479285,-57.19620960719317,-12.999423461409028
FLUOROCHEM,CHEMICALS,SMALL_CAP,831.0,-0.9476145290369686,1.6016597621845314,1.8319971117779192,1.1194952961412012,0.35626015947346645,0.036112650603162086,-2.0970768200942005,33.75181334735645,52.477064220183486,34.010648720761736,59.94611096615758,72.19228957526246,58.587786259541986,112.28764186638938,156.04684370843268,166.00512683600016,69.47078406369414,47.759595292652925,91.67339946894978,nan,nan
FMGOETZE,nan,nan,287.95001220703125,-0.8436576242926652,-0.8094990302284876,-0.9630224567390371,-0.1213928549274935,0.7699080339566929,-0.3460806221677904,-1.7570773760630785,1.0528162384567092,-5.497210150624824,-7.752677290609962,-2.8508710740406498,-34.38532341295905,-30.9968797914537,-19.420733933436924,-34.03962426781928,-17.267627551731703,-43.91312845462653,-55.869729929956904,-51.19904784947399,-42.375424219975734,45.062978441829344
FORCEMOT,nan,nan,1251.550048828125,1.1312673789037493,-0.6509189261262155,3.9795641126979793,5.446964620796795,7.369280883191495,6.023135295627433,3.3911647111214376,7.52610518760308,-7.3886320691188585,-9.4916108884455,6.555701911282933,18.923415031745357,18.67930455791496,35.558830735277255,46.36425158062131,49.38661967593237,16.18347625806342,-13.906322819233221,20.38829274203832,nan,nan
FORTIS,HEALTHCARE SERVICES,MID_CAP,227.5,2.7551970513457578,2.6624520460203964,2.0637084923617746,1.5398334752288325,2.546763011513318,-1.4084507042253522,-3.6833179765656783,5.838568611275546,42.143077577093116,40.34546047747865,59.87350324739836,70.28442335828115,67.77285380527852,75.20214809896767,94.86081370449678,92.22644945766189,47.91937287767164,58.92421215505702,63.96396396396396,31.731328326648008,121.30349537583005
FOSECOIND,nan,nan,1387.050048828125,-1.0416277481278386,0.8873748742649565,1.485278860663984,0.09381553874255819,2.581076343890612,1.4184933329251381,-1.4704280711685314,16.828810177142557,11.159640531411826,3.6117202823474486,19.106091680980093,14.507081115540482,2.1915021440699918,30.301347367962357,31.012181337967476,36.07398644902264,8.133472972374975,-4.529032206025535,4.84523013244529,10.266204047394604,216.13579574715288
FRETAIL,CONSUMER GOODS,MID_CAP,45.95000076293945,1.771869789643321,1.9977836650849856,1.9977836650849856,2.5669677354091873,1.1001099925342726,0.10893079607493428,0.21810750740766813,-6.700506065097557,-39.01791414273094,-39.6981593133785,-42.018926482095324,-41.31545469728064,-64.68101567468123,-56.36277356957551,-52.185222172179955,-48.16694870611409,-84.90968776258147,-86.81870339689704,-86.44142768058748,-62.74575534788095,nan
FSC,nan,nan,72.44999694824219,-0.2066136763520396,-0.13784438223149317,-1.3614704445864951,1.68420624314693,1.8271193176158158,1.0460251491243433,1.8271193176158158,-0.8891949924034817,-27.946300597376645,-27.513757718512505,-29.523351364333116,-23.616238151011178,-51.06383285725844,-53.77990625311503,-45.60810915303982,-39.49895870710465,-81.70454622519136,-83.58817647641959,-85.45326800040833,nan,nan
FSL,IT,SMALL_CAP,138.60000610351562,-1.6672514335629929,0.8733713685135428,6.738544157652602,9.090911274557433,10.747107002516085,8.323571246024754,12.545679566548795,17.110272826765165,46.048476159107196,40.47151641606944,86.80601021898876,103.41394423796275,125.1968596664612,237.26415028661245,306.25000349413943,312.10374901264765,238.86257095512974,256.8043636923575,261.4935858626812,362.85562689157314,722.7229307674219
GABRIEL,nan,nan,117.0999984741211,-0.8047476095533848,-1.0979755363209758,4.83437929580345,10.367577905934668,10.471696673699144,9.849906332361765,9.031654385875305,5.877034439128778,1.4291914850535894,2.1369358182600386,10.471696673699144,15.989061978093726,-1.160111409333478,27.322043363485136,53.264119223137165,61.51761320837513,29.904796484871415,-3.6411801550640277,0.2735279400872679,11.970508449475858,474.45036259801793
GAEL,CONSUMER GOODS,SMALL_CAP,181.89999389648438,1.6485034917857064,1.280616767709413,4.300458866100446,5.296667957443922,8.273805890764509,4.630421346189393,3.3816408362839874,40.51757295074576,34.990719032641465,31.47812495243692,48.187367736443484,58.93403123352214,86.75563762507134,147.65146556052733,210.01277590403777,185.3333237591912,130.77089707676274,138.73109824033662,143.64684262068886,318.3466496160227,1296.137023710237
GAIL,OIL & GAS,LARGE_CAP,145.75,-1.0858541141773665,-4.613876250624008,-4.613876250624008,-4.831860392685425,-4.5514060819515905,-9.50015694618816,-9.97528999711412,8.324040649730678,3.724128345126247,12.890889351499807,49.92447563204129,76.51550906890148,52.49374598834458,56.35533962195123,55.55145537500829,83.36217442195846,46.58313014575718,24.889788384021895,26.62367342956437,41.94231762575111,91.94923726686505
GALAXYSURF,CHEMICALS,SMALL_CAP,3073.0,-1.0146561443066515,-1.9448284791237347,-2.399518751694748,-1.8869159928980108,5.890661714842106,7.588621444201313,6.764407736126935,23.91379102420536,41.33609290559963,37.94044860261275,60.691030996293335,69.44614757286756,66.56707099329662,100.2071738127847,133.05709163746434,134.6751028089587,95.36901080357192,109.34790091315843,115.45632394805703,nan,nan
GALLANTT,nan,nan,61.79999923706055,-1.5923567072431806,-1.1200012207031251,-1.748811227557421,-4.4822223307082085,-2.753737247851059,-5.936069851348731,-7.1374960133406065,21.057786798546843,36.72565972107643,53.159855202216775,85.30735251762025,89.28023384034728,85.02992938241881,99.6768908356923,125.95977468041102,164.10256514757214,154.84535767860018,86.7069549425456,115.7068064918559,56.228684361623934,232.8169830042587
GALLISPAT,nan,nan,50.29999923706055,1.1055261046443154,0.39920313179802297,-4.372622250535109,-5.362186654746725,-1.4691479161776866,-3.3621518264191788,-5.183788952967334,19.335699682425332,23.587219395982533,37.61969982767587,79.96421418262095,83.24225077971992,70.50847199003574,77.73851799681209,101.19999694824217,161.97915228290748,149.627792502804,73.44827323124326,145.36584993688072,2.923600523663031,87.91222345375121
GANDHITUBE,nan,nan,303.20001220703125,-0.44326896734443644,-0.7528601613645663,-1.446442963672029,0.8481684225228561,1.9159704897584033,1.8817224424275543,0.364119854780375,11.820032834956454,9.084367293062941,15.68103973537616,41.023261491642444,44.933086343230414,38.42829102625506,64.9127416807334,86.83924259387817,74.78009022359045,31.6411797101889,15.729293439466824,11.496049596105246,16.64908463666368,183.5316885878391
GANECOS,nan,nan,615.4000244140625,2.5581263117015296,4.784613860914875,4.163851917633117,4.260910531819144,7.672126245758482,7.4371573898306345,6.369378169320843,7.964916563870614,6.618158593061428,38.33876946623223,94.99366682908543,136.37411560857745,107.99685283150271,158.7055886405448,244.48578622706214,273.1929350793173,89.96835749204133,134.01119516432775,138.5564029888655,249.5342228167943,nan
GANESHHOUC,nan,nan,62.150001525878906,1.1391387375891202,-3.1176928330908535,-4.163449516995197,-6.04686305023763,-5.114501487207777,-5.186882330416201,-8.468335597619223,-3.418798757434214,47.10059532752403,81.72514660650897,125.18116183652516,134.52830764482607,96.98891609757548,165.03198082663266,171.39739109684626,167.8879288019664,119.22398832312437,54.79451846550935,107.16667175292969,-5.838936655174323,51.34235787626791
GANGESSECU,nan,nan,69.75,-0.35714285714285715,-3.925617815456292,-3.125,-8.823529411764707,1.824817518248175,-1.343701540662948,-2.922753679497252,16.93210094846226,13.138683331128462,12.955465587044534,60.3448275862069,47.46300449271341,82.83092322469597,126.46104457065148,179.0,163.2075471698113,110.7250852429294,56.74157303370787,83.55263157894737,nan,nan
GARFIBRES,TEXTILES,SMALL_CAP,2893.0,3.0215658211633234,2.984892247519137,3.9506997446263057,6.19436542167569,10.533754098820937,8.857611893954635,7.3111059310806,12.972506436958895,15.318693199982288,27.078251650527,33.57650451459495,35.64964909434896,47.937916584320995,94.27842639387929,111.99574603328517,144.0835266821346,98.47457482336614,106.34431925838324,142.26189070630366,361.9147155275806,5553.29136602428
GATI,nan,nan,129.9499969482422,3.4222008516869398,8.517742754273225,3.216835086003394,23.820867772229818,22.652195083803804,22.478792476079406,19.880069297986623,25.49492333987548,40.486483187288854,35.576420466326745,45.0334812067829,143.12440616155317,170.16632239221022,185.29088721150146,220.86418999565973,245.1527003496147,94.10007897192907,100.38550502063583,108.7550151778991,10.702441083896677,378.8562310073976
GAYAPROJ,nan,nan,35.349998474121094,5.522383504839086,19.02356082842892,19.425668981582163,20.854695638020836,21.89654646248653,19.830503302105402,22.956516431725543,15.33441733796731,-14.40678177446604,-19.932056053496655,3.8179126760320385,97.48602920374586,111.67662789914124,122.32703976246191,140.476183216279,248.27586012500555,79.89821455663268,-54.93945207232647,-49.17326107403002,-70.35696436152693,249.16953079210376
GDL,nan,nan,288.1000061035156,1.2653800012357206,3.9696859464848786,2.984810045939455,10.087884090582044,16.0991389037456,12.05756486350239,12.517094254447366,63.28696169715363,73.33022431305875,133.62795043740923,190.68197311692543,212.54001430032488,224.7508523218595,253.8239558791079,283.3992573220504,242.4476301078748,168.3063152499255,141.08759415906997,217.55906554062042,48.57887468959706,197.47407528956418
GEECEE,nan,nan,109.55000305175781,3.300329938031045,3.057384672338687,3.4955168927482982,5.896574464441564,2.096924451078233,0.5968792624162089,-0.1822295655965262,7.401963776233149,17.103152835973486,29.56830171217864,54.07876990550389,66.6159742232058,37.280700328675834,63.50746724142957,37.539235345983215,104.00372717939086,58.99854952921986,19.79224352928044,37.712129288645066,-9.667994632774812,370.24876886251315
GEEKAYWIRE,nan,nan,92.5,1.7042365077152097,1.8722432721430144,2.097131962338411,0.9825344332654933,0.43431219598912535,1.5367744778575454,0.10822345505382563,13.776133490563295,15.552775107569216,37.44427311372014,44.08100373364998,23.25116087764566,5.722416222369222,14.692801598639898,52.24707450320222,80.92076621112014,139.54825478240596,166.5395981623432,186.73199721549162,nan,nan
GENCON,nan,nan,43.45000076293945,-3.7652285835805634,-3.7652285835805634,-4.61031505882548,-3.8716813505783527,-0.91219549623863,-0.5720823698749609,-2.9050262280682615,-7.25719919299405,-24.43478128184443,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GENESYS,nan,nan,98.6500015258789,-1.4977533471254094,-2.1329379571297675,-3.236876430745376,-3.426333771628288,-1.3993018322594735,-1.1027553625274122,3.842106869346217,-2.0357452676159844,21.565002675223873,25.9093853823914,126.7816127031699,88.98467449049859,79.36363913796166,205.4179685945297,227.74086470314526,191.00294125524016,88.44317937209863,42.764115346290055,43.80467014601171,-0.4882904792322433,13.630498074998176
GENUSPOWER,nan,nan,52.25,0.28791080666425434,-1.5080098936206396,-1.1352856980968378,-3.952208576420936,-1.6007504680727072,-1.5080098936206396,-1.4150943396226416,6.741571370023369,32.78272433571431,35.890764533773066,89.65517766589537,77.41935024243728,98.95762770643887,106.80604648062308,206.58089042152952,218.6950487878057,121.67161989201922,80.15578969936054,121.2039354754887,39.53717991544247,235.38562515047428
GEOJITFSL,nan,nan,70.30000305175781,1.369869644613224,-0.4953976879857395,3.534611887989704,0.5003661455119199,5.31835663184691,10.361070972950802,9.843754768371582,38.93281654487026,27.12478123262735,21.942760088567145,79.33673898858949,96.37010880168752,81.94189974711978,92.74321239105673,248.68579115813137,286.50624393420554,231.04723075895004,176.16156795105172,168.6597165042837,143.01679226480564,458.5351666254101
GEPIL,INDUSTRIAL MANUFACTURING,SMALL_CAP,266.75,4.6078431372549025,2.9326669043069296,2.9724040030393883,3.211448017390709,3.7130588412575807,3.291384317521781,2.6553756915193785,-3.561101188056131,-2.894070569257791,-7.538994800693241,-20.206398522156785,-35.042005609467594,-45.281989625639355,-45.914474485757204,-33.65019696884243,-37.24085512298787,-62.5411107099892,-60.32611793942787,-61.3130418902934,-43.76663633753436,-22.258368606371747
GESHIP,SERVICES,SMALL_CAP,403.8999938964844,1.038147316193715,0.3602886434271531,1.0002500777820504,-0.773859228829287,1.520670529132685,6.8235883037529685,3.1804780434822266,34.633331298828125,47.247543518424365,44.767022901965724,60.21419441403649,77.34357580526208,45.628262126569545,86.38670954524935,89.3884746158532,98.40041386027164,68.35414143394152,21.307564975417677,30.342916733840646,20.670285165828023,74.29974048622337
GET&D,nan,nan,120.75,-1.6293279022403258,-3.2064128256513023,-4.128620146278425,-4.166666666666666,-6.864631172748331,-8.695652173913043,-9.550561797752808,1.555928049099677,-8.349146110056926,-6.6125312064651,19.73227746848742,35.750426242579245,9.42455973691552,49.4430636625738,75.76419994744936,32.18391025393147,-3.7848605577689245,-23.3819826626857,-24.294670846394983,-61.832122481048636,-31.077745466561375
GFLLIMITED,nan,nan,72.05000305175781,-0.34578145151810175,0.27836406664470054,1.6220049381228139,1.7655366470622844,2.7817469616017245,1.7655366470622844,0.5582714827081081,5.029161303754563,-21.12752681416941,-24.791230943039324,-9.711779077218075,-21.769810808408504,-28.62802849939819,-24.908801101240915,-11.865439692039374,-14.632699349341019,-42.10525928600636,-28.450838892487663,11.878884075499254,52.48402134964697,265.92586966958424
GHCL,CHEMICALS,SMALL_CAP,258.8500061035156,0.6415217022447979,-0.34648465697184794,-1.5592340419012884,2.2718292616904567,3.9767058753295315,-1.54050509204782,-2.3760090280930917,11.573278492894666,19.561203742963336,20.81680564924883,55.23238746837519,68.24829108511855,54.39905489250585,69.51539703779633,112.52052513785213,139.45421809185666,63.167556230258704,29.676090201815175,32.00027327583336,17.39641997539131,830.7337994227901
GICHSGFIN,nan,nan,128.89999389648438,3.993543420827318,4.330223158703876,3.659023303735863,4.839363233776196,4.9247012596729824,1.6962476500862917,6.221669153109533,8.868236685208544,-9.161381648461141,5.224484813456633,22.729991519771193,23.19072163181963,11.900866492263457,48.23231665208926,91.7600032506351,69.25817422115772,37.08587342487819,-14.655584016300283,-19.125250412267746,-50.1145920128688,51.5638767428763
GICRE,FINANCIAL SERVICES,LARGE_CAP,194.0500030517578,-0.919072246955371,-1.6223051702115017,-1.5474393492184728,-0.5891362266718164,-2.95073467693606,-3.529699756481401,-3.959415926339131,-4.290997261771732,13.54593913519716,38.75580592261388,48.64036653819518,59.12259771036828,23.44148016469009,32.81998285083464,45.19267632893042,32.95649682032757,16.37181592309314,-23.857171510940407,-25.508636064584334,nan,nan
GILLANDERS,nan,nan,42.400001525878906,2.9126231570822863,1.8007202221445135,1.6786588732189505,1.1933173789771405,3.667481525766927,-0.4694764211404441,2.415458848171553,4.56227453421887,9.419358776461694,-11.389753651067995,23.25581292193156,54.18182373046875,42.52101353236607,56.74677531150424,75.56936726966,69.60000610351562,65.30215265675078,36.77419847057712,46.20690181337554,-35.854761717613364,-26.513353426685192
GILLETTE,CONSUMER GOODS,MID_CAP,5480.10009765625,-0.7830392648539966,-1.0151131444085917,-0.3010889356523003,-0.329200411285156,-0.39532156663565493,-1.4095673236817605,-0.6156946025839178,-1.9166516860433056,-1.4191883804544245,-5.012284741952711,-2.836871143708775,5.900620150986473,-0.7017700321599623,11.454099153154033,12.932995960542437,4.329636527496901,-4.499211708108719,-12.304188975619956,-18.280737946034865,37.79925531337565,206.85480012358136
GINNIFILA,nan,nan,32.20000076293945,-0.15503639398619187,1.577287028284716,16.8784089098038,17.518252595751864,20.373834627811043,18.600372800603946,13.580248076420428,60.59851365690212,63.86769154221419,38.79310217255224,90.53255319386663,153.54331690185,135.03650519150372,194.06393903033702,295.0920523938163,370.07301038300744,278.82353838752294,255.80110590389725,290.30303955078125,53.69928205397132,244.3850208472177
GIPCL,nan,nan,83.69999694824219,0.11961540184961715,-1.0638316100610974,-0.8880994992334468,1.6393424397516385,0.7826536695962439,-1.4134329282325604,-2.9565252774003623,11.674450108440219,5.748572753818095,-1.9906376431639332,17.524848379410667,28.106415873401403,11.12945025255206,25.422111220900597,51.07414943274171,60.57742572779243,31.105891654664358,13.60222591781832,27.541651451617422,-5.662863277129205,80.2349701046608
GKWLIMITED,nan,nan,528.9000244140625,-0.4798170541720448,0.10410690896975978,-0.08500069757761848,-0.9550516078534644,1.1281117426505736,-2.4079689083914073,0.16097654402882436,2.848813692574137,-0.4985351217689,-5.721920781807041,13.254823215002675,14.418609932733911,11.043467975891947,15.429945509273892,17.520284137273705,5.180474891986831,-17.74494177075233,-24.442853655133927,-26.043486491187434,6.386408711128146,32.225006103515625
GLAND,nan,nan,3169.199951171875,0.3133574586377814,-5.1549477776732955,3.482388879964892,13.461263302766808,10.610079756411524,10.795694985694166,10.527136318733968,27.88314153881104,29.257492299441452,31.586705782689954,51.70531471707304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GLAXO,PHARMA,MID_CAP,1462.1500244140625,-0.11272198107818489,-2.138407850475017,-3.580726598715036,-3.580726598715036,-2.7890400806324704,-1.0389154372884941,-0.9215636514272404,2.6142184968603455,1.5805196341622167,-8.621333246465388,-4.16529650597422,-6.140070703298312,-8.52700621986235,-4.315813901285289,7.890809350432984,1.4927602753521274,12.838456028177179,-9.134651017226506,-11.670430784937018,17.67425524787084,15.083519607687714
GLENMARK,PHARMA,MID_CAP,607.25,0.0494254529920701,-1.1798209926769732,-0.21362054375901346,0.5297595019781737,-0.17261019464726785,-2.653092035401174,-2.801120448179272,19.61981824111382,23.037182660153448,16.722729456991832,26.54996192060087,23.349586645809993,22.612302362335143,44.433270312195255,54.25319863263092,93.5011913941115,116.18944094148989,74.02416038262568,80.9376795885558,-31.6167618245347,18.552454707758532
GLOBAL,nan,nan,52.75,0.4761904761904762,5.5,10.70303947703184,16.18942340768744,21.965317919075144,28.033978211597738,23.971800107708045,36.64073824221428,9.17595934905431,-16.211856982122068,14.189140925911598,23.65233261602721,18.85857706779439,10.045654941781972,121.38722114057174,376.4384098754509,181.8158696205091,111.03234588492452,131.022605408344,nan,nan
GLOBALVECT,nan,nan,43.25,0.0,-1.4806412375537903,-0.1154716811582584,-1.927434248370536,1.5258252327726565,-1.5927207071398373,-2.149322955976064,7.453416149068323,-7.288320288677308,-19.609664287491473,-11.64453661715769,-13.152609111259018,-28.512396694214875,-23.179395051341555,-14.271557292479905,-0.4603009422960544,-16.826923076923077,-29.214400850896027,-11.914457547701197,-51.94444444444445,317.87438073367866
GLOBE,nan,nan,50.599998474121094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29731954194900406,12.44444105360243,94.6153787466196,94.6153787466196,94.6153787466196,94.6153787466196,94.6153787466196,nan,nan
GLOBUSSPR,nan,nan,323.29998779296875,0.07738740425528699,1.2527404174514294,1.9391436275706477,1.9873778526715298,4.038612322757442,3.0109866196199095,4.122379321407005,-3.247046626275512,-12.408566121156355,1.6027578222150698,4.072104987936887,-1.7623877857730965,73.7567448478699,136.48642042277336,241.66062301763947,245.29530842335538,193.07232096636818,140.07219913909438,131.7583677169658,267.377017500953,293.9048617656737
GMBREW,nan,nan,415.75,-0.6214906335802192,0.9224390533720905,2.4140873256017628,2.32587065984519,2.3636602850626613,3.833667916459577,4.184942417714191,-7.641895893126444,0.7024328094008184,-3.983833718244804,-0.03606489509151274,6.780529981413553,1.7872414187292525,8.118573729305005,-4.5404088073451065,7.771012735182796,7.784877041433891,4.649170567912402,-2.7008133229639304,3.062898019121637,872.8893939024699
GMDCLTD,METALS,SMALL_CAP,74.5999984741211,1.4965965634300595,-1.5831194318255248,-1.322751349449185,-5.028649807987913,2.896549619477371,-2.8013049197119297,-5.808079105264649,31.80212099869586,27.52136491302751,25.69503014671448,71.31683695759106,73.22460200564142,54.935956023283886,88.55236171307406,106.30728694352463,93.47723731968924,58.245867355972045,12.395742237107212,34.447448292475904,-16.48525201875594,-19.000515754023933
